protocol,n,k,offset,repeat_id,replay_count,recovery_material_bytes,logical_bytes_read,auth_records_verified,recovery_time_ns,recovery_time_us,recovery_time_ms,target_seq,reconstructed_mem,reconstructed_hash,target_state_match,checkpoint_auth_ok,record_auth_ok,chain_continuity_ok,payload_hash_ok,stored_mem_ok,recovery_valid,failure_reason,records_scanned,records_replayed,physical_bytes_read,logical_bytes_replayed,seek_offset,git_commit
authenticated_hash_chain,10000,500,1,16,9501,4978112,4978112,9501,99175375,99175.375,99.175375,9501,,11ceab108f7fd998ead1d59e533c527aeb756a41b15b08190f5a0b0472148670,True,True,True,True,True,True,True,,9501,9501,4978112,4978112,0,f3b7fe9
gmcp_r,10000,500,250,16,250,108786,108786,251,2386250,2386.25,2.38625,9750,b6a416e32dfaf05b24821b8a88e30ada8a6dab1c647bf98abf4590b5910e174b,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,16,9750,5108633,5108633,9750,113796459,113796.459,113.796459,9750,,fb9f03967c615d480269dfe592fc6c4487f3bcf7a7454960a3c1e62be17a889c,True,True,True,True,True,True,True,,9750,9750,5108633,5108633,0,f3b7fe9
gmcp_r,10000,500,499,16,499,216852,216852,500,5793000,5793.0,5.793,9999,2994773e43d300f9ff78f764627b0319710f4362f2d5be143ade7bca7f8d3b45,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,16,9999,5239157,5239157,9999,143254250,143254.25,143.25425,9999,,356f3f3d518d75f5b079caf825b05795c00a6fd398a69698e317cb9d28cbc45f,True,True,True,True,True,True,True,,9999,9999,5239157,5239157,0,f3b7fe9
gmcp_r,10000,500,1,17,1,722,722,2,153458,153.458,0.153458,9501,626f23b1f0e35e7013d1a5b4fd6d43d66f2daecca587bcf997b03a5becc52dc3,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,17,9501,4978015,4978015,9501,105929041,105929.041,105.929041,9501,,84b8945af0cb3848ac41e7399a37dd21f8d3f022cbca6a5f1226fbdbbbbcf825,True,True,True,True,True,True,True,,9501,9501,4978015,4978015,0,f3b7fe9
gmcp_r,10000,500,250,17,250,108788,108788,251,3169583,3169.583,3.169583,9750,05c7e25a1bbb8499048b26e952835057e81a49dbd399eea6762271acf11a38bc,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,17,9750,5108524,5108524,9750,97431208,97431.208,97.431208,9750,,04464e63eeb89a4130887e28cdc5c38d44f0c0faf9f6b1b046f785d3ecc5a095,True,True,True,True,True,True,True,,9750,9750,5108524,5108524,0,f3b7fe9
gmcp_r,10000,500,499,17,499,216854,216854,500,4608375,4608.375,4.608375,9999,0594b01546ae7351d9bcfe0fbfb84fd91cf2c091c425cde3fac5b27912503a33,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,17,9999,5239040,5239040,9999,100260333,100260.333,100.260333,9999,,1fa090927b0486441673cefa7d5e25b542237885b4a0379089bba4f36ad3d38f,True,True,True,True,True,True,True,,9999,9999,5239040,5239040,0,f3b7fe9
gmcp_r,10000,500,1,18,1,723,723,2,175708,175.708,0.175708,9501,3fe08241d4a1810368e88f7de49615cc8e4c808e4d5b9a538bf2f1d1632e9b0f,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,18,9501,4978116,4978116,9501,97240917,97240.917,97.240917,9501,,0ff2274c80fa9c2f67b7d5bc841ad7f795be721d6fd6c9d23068a7a2f9ceda72,True,True,True,True,True,True,True,,9501,9501,4978116,4978116,0,f3b7fe9
gmcp_r,10000,500,250,18,250,108789,108789,251,3510291,3510.291,3.510291,9750,1ae6065a3d5542a0061257dd7b6dfeeedd75e37fcaeb5902ece2245dcd4a5541,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,18,9750,5108623,5108623,9750,96508375,96508.375,96.508375,9750,,7ded055ac93ec8edf5470a5292559f8369183d3da3ed9ea75deecb0988254b31,True,True,True,True,True,True,True,,9750,9750,5108623,5108623,0,f3b7fe9
gmcp_r,10000,500,499,18,499,216855,216855,500,4569208,4569.208,4.569208,9999,988c3e4ba9fe5be2ed656192e0981e045a76af9c819362ee228b81e6e72f646f,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,18,9999,5239159,5239159,9999,102680083,102680.083,102.680083,9999,,1feed3e2de6a6c45a435e4de2073798e6be066b050c31552532ab0856be4a465,True,True,True,True,True,True,True,,9999,9999,5239159,5239159,0,f3b7fe9
gmcp_r,10000,500,1,19,1,722,722,2,159416,159.416,0.159416,9501,9429763d1e6918ee9326dd343d6ce73fd58b2b82452de54a3e027e02b6a1f4c9,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,19,9501,4978220,4978220,9501,94156166,94156.166,94.156166,9501,,e6b07dd193bb91f36b63395d8b6335b19eab557efb53a1b45016495f4ebb89b7,True,True,True,True,True,True,True,,9501,9501,4978220,4978220,0,f3b7fe9
gmcp_r,10000,500,250,19,250,108788,108788,251,2463792,2463.792,2.463792,9750,da6bf1f7ff4017b23585f413a3cd40e14a34437df7972980f24aa0244a24d666,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,19,9750,5108759,5108759,9750,95787625,95787.625,95.787625,9750,,1545a8ee9df9f6e4846c082bbb75164bfe2ac580a3f57a6adb3d09fc43e62786,True,True,True,True,True,True,True,,9750,9750,5108759,5108759,0,f3b7fe9
gmcp_r,10000,500,499,19,499,216854,216854,500,4314250,4314.25,4.31425,9999,0a31d23bd726ec201e1fe88d2ba17d46dc52c70b9eb598c8af8ef695d55ed122,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,19,9999,5239278,5239278,9999,99652333,99652.333,99.652333,9999,,4993fe5835136441b21a55c7ea8765fc1b8313604616fd5c4aeb303d12623267,True,True,True,True,True,True,True,,9999,9999,5239278,5239278,0,f3b7fe9
gmcp_r,10000,500,1,20,1,722,722,2,155042,155.042,0.155042,9501,4fcb8489f328983694a8673a316d8c2c6cccede923083e4fd70829491e01764a,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,20,9501,4978153,4978153,9501,97991125,97991.125,97.991125,9501,,5ff37b128ffc9449cffb384ba74b749ad658c3bbc16b0b1c6344e39602bc3653,True,True,True,True,True,True,True,,9501,9501,4978153,4978153,0,f3b7fe9
gmcp_r,10000,500,250,20,250,108788,108788,251,2619416,2619.416,2.619416,9750,8d0d1739ddab6601907dc52b58d4ddbdd1c57d83a49e0ba36e8381de6d9c0322,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,20,9750,5108673,5108673,9750,102737625,102737.625,102.737625,9750,,307e5245b5c41294634a64fbf467d0cef2c2065d7bdcd631cad7a73b267d995d,True,True,True,True,True,True,True,,9750,9750,5108673,5108673,0,f3b7fe9
gmcp_r,10000,500,499,20,499,216854,216854,500,4677417,4677.417,4.677417,9999,dae626e04a4309035b49a496e4e3bc7a3c2292041df92691746cbf76161c30fd,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,20,9999,5239183,5239183,9999,102476417,102476.417,102.476417,9999,,3848152aa0fb40b92b3b28f58ae1d4dfe4a552b60454103403119587d7e3c7ce,True,True,True,True,True,True,True,,9999,9999,5239183,5239183,0,f3b7fe9
gmcp_r,10000,500,1,21,1,722,722,2,176334,176.334,0.176334,9501,3ef38568abfed4d45b748ba1137db4cfba2d0ede9065b605d9a4f304e66e1fba,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,21,9501,4977988,4977988,9501,96817375,96817.375,96.817375,9501,,5454a8f54eb8d95b4123d224777e22bc322ef79aff0adf212ed89fa39205d017,True,True,True,True,True,True,True,,9501,9501,4977988,4977988,0,f3b7fe9
gmcp_r,10000,500,250,21,250,108788,108788,251,2377792,2377.792,2.377792,9750,56a7ef8a1d253430084b55b0755df7956c8e8ad93aa7696edea9c62102c200dc,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,21,9750,5108520,5108520,9750,106206041,106206.041,106.206041,9750,,2b11fe785527f7d5aad20c1707c08e762934b7f347621ae28f387bf333b67a19,True,True,True,True,True,True,True,,9750,9750,5108520,5108520,0,f3b7fe9
gmcp_r,10000,500,499,21,499,216854,216854,500,5103584,5103.584,5.103584,9999,9889a09684925f7002753861350356c73ebb16cad3b3983571399b659d103447,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,21,9999,5239045,5239045,9999,116075250,116075.25,116.07525,9999,,ac369d041b9308265cf8505d82f11ef3cfa20090ae45d20c7617db8c53c79286,True,True,True,True,True,True,True,,9999,9999,5239045,5239045,0,f3b7fe9
gmcp_r,10000,500,1,22,1,722,722,2,399292,399.292,0.399292,9501,6ce2b696e0367054330635fd0ca0c5ebe58e0f4624a743fbd7b698b531fbc747,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,22,9501,4978108,4978108,9501,97155041,97155.041,97.155041,9501,,177b25bd536ada31331e4f407dd97900a5e447c97281850d42c96c325b592848,True,True,True,True,True,True,True,,9501,9501,4978108,4978108,0,f3b7fe9
gmcp_r,10000,500,250,22,250,108788,108788,251,2268917,2268.917,2.268917,9750,3e17a32b852fdd2ec85544fde5da0831676fb51ad1c5922006ddaf84788f7f3b,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,22,9750,5108634,5108634,9750,95918709,95918.709,95.918709,9750,,1ba69ef6b15464bb04946789045df8fa89c88dbaaa337e0e7f8c02ceae7c8adc,True,True,True,True,True,True,True,,9750,9750,5108634,5108634,0,f3b7fe9
gmcp_r,10000,500,499,22,499,216854,216854,500,4544166,4544.166,4.544166,9999,f588fc8a249be2f1a184f0142e79e5a953e54960ca5c9d11c33d1e5ee1a4c432,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,22,9999,5239172,5239172,9999,100141250,100141.25,100.14125,9999,,869d1226369187ccc44122b68ce9c4e93ba2dfcd12d579cb8aba0966b353d549,True,True,True,True,True,True,True,,9999,9999,5239172,5239172,0,f3b7fe9
gmcp_r,10000,500,1,23,1,722,722,2,151083,151.083,0.151083,9501,29c0758ac319d00ebd1b12894808ec90ae8212507d0be5b21900b38341fdd766,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,23,9501,4978089,4978089,9501,98595291,98595.291,98.595291,9501,,c2638a3510d74e1eb792816036156de02777a8b6c29bab646e64e9036d095482,True,True,True,True,True,True,True,,9501,9501,4978089,4978089,0,f3b7fe9
gmcp_r,10000,500,250,23,250,108788,108788,251,2421792,2421.792,2.421792,9750,dc69d267fe2e6c5ffdcf37d32e15421d8387803806f51d5145dfd56a56622ad1,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,23,9750,5108605,5108605,9750,100862416,100862.416,100.862416,9750,,d15e82d9d6bb582a4dc21e0c313badffd4a65eaebcb1bd9b7be5e0c10b10f503,True,True,True,True,True,True,True,,9750,9750,5108605,5108605,0,f3b7fe9
gmcp_r,10000,500,499,23,499,216854,216854,500,4910750,4910.75,4.91075,9999,24365403988a41d7f60f0d652e86d7c339764f1af92a86eaac9bcd61306b66e9,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,23,9999,5239127,5239127,9999,102599958,102599.958,102.599958,9999,,a867ee04cb02fa5c2ced3a6aac50f765ba65460259d0abf6944d6bdaa13e9eaa,True,True,True,True,True,True,True,,9999,9999,5239127,5239127,0,f3b7fe9
gmcp_r,10000,500,1,24,1,722,722,2,252667,252.667,0.252667,9501,10806f2ff4ffdbca64d9cebb036f4873cca9a258da4a84b8dcbbc51f428c16b7,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,24,9501,4978040,4978040,9501,108422500,108422.5,108.4225,9501,,242a507fe68c66f15fe9cd8fb152841d85722ca87687a2924600926741d5ae4e,True,True,True,True,True,True,True,,9501,9501,4978040,4978040,0,f3b7fe9
gmcp_r,10000,500,250,24,250,108788,108788,251,2371875,2371.875,2.371875,9750,029fb1a3b528bc87843e01ffee0b837e8a3e7982339e5224eef68d5df19c57ad,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,24,9750,5108563,5108563,9750,100181166,100181.166,100.181166,9750,,c87a2e298bd2b2dfc0db2597e59a2905a8870cea7bd1a2fc9be3d680fb5befe3,True,True,True,True,True,True,True,,9750,9750,5108563,5108563,0,f3b7fe9
gmcp_r,10000,500,499,24,499,216854,216854,500,4466125,4466.125,4.466125,9999,e1ff096fb69fa5a5980be6e0596575d115848b194dbfe8f14d63dfea6d922e7b,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,24,9999,5239100,5239100,9999,105392833,105392.833,105.392833,9999,,5562c960d0bbafda489a642e2d3576b4c0e2fc267124180ab718b6dcf7ef4be2,True,True,True,True,True,True,True,,9999,9999,5239100,5239100,0,f3b7fe9
gmcp_r,10000,500,1,25,1,723,723,2,204250,204.25,0.20425,9501,895d1872ec5690a3148ede450edc7c4db3f368de4287a222a663108d05992159,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,25,9501,4978063,4978063,9501,99005917,99005.917,99.005917,9501,,9230e6721b34317988c7a573907836d60b432a7aa944b8836d40353ae2eb8e0b,True,True,True,True,True,True,True,,9501,9501,4978063,4978063,0,f3b7fe9
gmcp_r,10000,500,250,25,250,108789,108789,251,2653375,2653.375,2.653375,9750,f0eb2baf7fa33d55c24cbd392275c741c6b2e60fdb8e1c996929e53646d03328,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,25,9750,5108596,5108596,9750,102323959,102323.959,102.323959,9750,,4a26073909824d2ed0fae42a405b859ec7887058e28abd40585d65700ff1df17,True,True,True,True,True,True,True,,9750,9750,5108596,5108596,0,f3b7fe9
gmcp_r,10000,500,499,25,499,216855,216855,500,4694209,4694.209,4.694209,9999,9a2a21486b37bd3e0cb624c0cc4fae82e35f644a72e058f713acc08286980a8e,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,25,9999,5239138,5239138,9999,101124750,101124.75,101.12475,9999,,90c5e3366c1822daf12ea71cc8fc47b7fd14950e338ec601d90c806969abdcdd,True,True,True,True,True,True,True,,9999,9999,5239138,5239138,0,f3b7fe9
gmcp_r,10000,500,1,26,1,723,723,2,172667,172.667,0.172667,9501,e9f3f5538052746701c3cd087f69c0f8653143e045b70fd0954d5836f16efe12,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,26,9501,4978093,4978093,9501,106090000,106090.0,106.09,9501,,8375ec91ddf1fd9ecfa9979fa546814c893d08fc45d941de0cff3b559ae7ed4b,True,True,True,True,True,True,True,,9501,9501,4978093,4978093,0,f3b7fe9
gmcp_r,10000,500,250,26,250,108789,108789,251,2346417,2346.417,2.346417,9750,cbbd3ececca3dac9432d49ccec2a327b2a92938fb362264b613beacef4d2a110,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,26,9750,5108613,5108613,9750,98143958,98143.958,98.143958,9750,,11e8a612b95d47bb7ebc5ebeac3d373f06c907e4872050bf3b0a8add60af87eb,True,True,True,True,True,True,True,,9750,9750,5108613,5108613,0,f3b7fe9
gmcp_r,10000,500,499,26,499,216855,216855,500,4845167,4845.167,4.845167,9999,0eb8043c13e65be9006ee80bbe71c0244fee19ecbc002d476c918d633fa2f854,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,26,9999,5239126,5239126,9999,105800042,105800.042,105.800042,9999,,e332aedf6d48e9d703dfe60316e8418a2a151c22e3f47e403deff6e16e32f730,True,True,True,True,True,True,True,,9999,9999,5239126,5239126,0,f3b7fe9
gmcp_r,10000,500,1,27,1,722,722,2,179042,179.042,0.179042,9501,2983ca767b4a1ecb77c100f91ad69b42966180124927c895e433396e10157556,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,27,9501,4978130,4978130,9501,100371792,100371.792,100.371792,9501,,d5fc334e61092bd8c69212872d15e5da30251c071b16d363dcae454925ac643d,True,True,True,True,True,True,True,,9501,9501,4978130,4978130,0,f3b7fe9
gmcp_r,10000,500,250,27,250,108788,108788,251,2478666,2478.666,2.478666,9750,a8d4f31f0cbfc44bc1023f813fa1032993ce10efa5ab228521fe33945928bf1a,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,27,9750,5108638,5108638,9750,106338500,106338.5,106.3385,9750,,3a91240c56464e9f9008d9f84689818b9c89d77c8e3807f129ccfbc6e4852507,True,True,True,True,True,True,True,,9750,9750,5108638,5108638,0,f3b7fe9
gmcp_r,10000,500,499,27,499,216854,216854,500,5213333,5213.333,5.213333,9999,6a61080091c0635b9c4d774a6e054fff9157e233caea912103ce6d0630f739ec,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,27,9999,5239173,5239173,9999,115978791,115978.791,115.978791,9999,,f8ad8cb851ce5eb039b79d12f4264a3c60117e55f400bad0593aa4a596287595,True,True,True,True,True,True,True,,9999,9999,5239173,5239173,0,f3b7fe9
gmcp_r,10000,500,1,28,1,722,722,2,221708,221.708,0.221708,9501,e3251db8c5dac26934531d28884312cdd4f025889c8376fe587ebb7f40c26c9e,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,28,9501,4978144,4978144,9501,98597750,98597.75,98.59775,9501,,d92ad6a2f24eef37df129fd4a05de792175ed064814d5ee6f7db0f75f62f4d11,True,True,True,True,True,True,True,,9501,9501,4978144,4978144,0,f3b7fe9
gmcp_r,10000,500,250,28,250,108788,108788,251,2349000,2349.0,2.349,9750,b3f9037bd5f62f43a250a92ae7b594ba6f8a14176d2189e3ab93b783a870e02c,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,28,9750,5108675,5108675,9750,99739750,99739.75,99.73975,9750,,723058ff08c5ebb871db0a29330114b56155df04391b5a07d7c28c27eb1071f7,True,True,True,True,True,True,True,,9750,9750,5108675,5108675,0,f3b7fe9
gmcp_r,10000,500,499,28,499,216854,216854,500,5324208,5324.208,5.324208,9999,76c472e488b62ddd45879c64042d3da1520ea6cece71dce5646b7f95e6c847e3,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,28,9999,5239195,5239195,9999,111889166,111889.166,111.889166,9999,,de702c6a15692f5e69bd75551fc41f51eccdb631b0168fe2dbcbba73c459b70a,True,True,True,True,True,True,True,,9999,9999,5239195,5239195,0,f3b7fe9
gmcp_r,10000,500,1,29,1,720,720,2,163875,163.875,0.163875,9501,30666b1b665e61e226c2c43747ead08e147f3824bd43f76e1c5b48e9f07b0167,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,29,9501,4978031,4978031,9501,124632250,124632.25,124.63225,9501,,0ba8e63ba7e41da6c6e1ba08ca64f91a0b57a029219835246f7546339894edf8,True,True,True,True,True,True,True,,9501,9501,4978031,4978031,0,f3b7fe9
gmcp_r,10000,500,250,29,250,108786,108786,251,2428958,2428.958,2.428958,9750,d82b8b131d241611dc85ff336bba9ade00568f6642ee9f774fa02ade65186e80,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,29,9750,5108561,5108561,9750,112927000,112927.0,112.927,9750,,cb20f9cca5122f1104ce2f36179b0b6a503b95bf4b3729340ff8d0158587f3b3,True,True,True,True,True,True,True,,9750,9750,5108561,5108561,0,f3b7fe9
gmcp_r,10000,500,499,29,499,216852,216852,500,4608500,4608.5,4.6085,9999,1a75c1cb001b48e4065a4ffba119088b9d0df82f64be9dc341b48e42da90c858,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,29,9999,5239072,5239072,9999,114967334,114967.334,114.967334,9999,,5e44bc0706f4c24afc28b8f80fde63e65da7b4440112e7b7a28123d6581f788b,True,True,True,True,True,True,True,,9999,9999,5239072,5239072,0,f3b7fe9
gmcp_r,10000,500,1,30,1,722,722,2,166375,166.375,0.166375,9501,d286f3c84b393546bfbee5b05ef43bb398a9a1f1731f5e7ddfaf0cc2de6ccb66,,True,True,True,True,True,True,True,,1,1,434,434,4120786,f3b7fe9
authenticated_hash_chain,10000,500,1,30,9501,4978223,4978223,9501,98485625,98485.625,98.485625,9501,,16779d9895f4cb80036ab2b349fcbbd938c7e418e6daf0c28f408d863675e431,True,True,True,True,True,True,True,,9501,9501,4978223,4978223,0,f3b7fe9
gmcp_r,10000,500,250,30,250,108788,108788,251,2324041,2324.041,2.324041,9750,a147447e47b2a64aa67ce1abfba7fe66c06545c4e5d9b571dbbfefb582283b29,,True,True,True,True,True,True,True,,250,250,108500,108500,4120786,f3b7fe9
authenticated_hash_chain,10000,500,250,30,9750,5108758,5108758,9750,100005750,100005.75,100.00575,9750,,981f82b47389ce82ec32f19adc50b71f5f570606308f7970c7aab99840df8288,True,True,True,True,True,True,True,,9750,9750,5108758,5108758,0,f3b7fe9
gmcp_r,10000,500,499,30,499,216854,216854,500,4348375,4348.375,4.348375,9999,9ed1d9baf99106f2b970c8dff12c97147fe7fd9eafd0ef716d49d2bfb35abae7,,True,True,True,True,True,True,True,,499,499,216566,216566,4120786,f3b7fe9
authenticated_hash_chain,10000,500,499,30,9999,5239273,5239273,9999,101911667,101911.667,101.911667,9999,,70255ab8202bd2970190db16c81a5e986cf2d433b4b229bd9accb012fa07d3a6,True,True,True,True,True,True,True,,9999,9999,5239273,5239273,0,f3b7fe9
gmcp_r,100000,10,1,1,1,724,724,2,214333,214.333,0.214333,99991,add9be65353f63c68ab7b7f6f1d45f44f186fe484af94e2f9a30d905bc7b595f,,True,True,True,True,True,True,True,,1,1,434,434,43373448,f3b7fe9
authenticated_hash_chain,100000,10,1,1,99991,52392144,52392144,99991,1044428459,1044428.459,1044.428459,99991,,bbac4933995524eaac74c2ca72cfcc479932dd938e9a0d7c8b59a41d5139a9e2,True,True,True,True,True,True,True,,99991,99991,52392144,52392144,0,f3b7fe9
gmcp_r,100000,10,5,1,5,2460,2460,6,252125,252.125,0.252125,99995,939ef4114dcafb5cb568a75e2e4827515062de7ca1570da66fa6c6266ca2707c,,True,True,True,True,True,True,True,,5,5,2170,2170,43373448,f3b7fe9
authenticated_hash_chain,100000,10,5,1,99995,52394239,52394239,99995,1095512666,1095512.666,1095.512666,99995,,afc75fa39dfdb0c6726ac3e0fd83954a408fb5950344d3f60423f203df8654d0,True,True,True,True,True,True,True,,99995,99995,52394239,52394239,0,f3b7fe9
gmcp_r,100000,10,9,1,9,4196,4196,10,308750,308.75,0.30875,99999,a19373a0260f46e6dd10ce468b442e6ed7c5d4fa7c9743cd75bc0e1563a2a8a2,,True,True,True,True,True,True,True,,9,9,3906,3906,43373448,f3b7fe9
authenticated_hash_chain,100000,10,9,1,99999,52396335,52396335,99999,1046434667,1046434.667,1046.434667,99999,,c0d27c0b447d752bc2ff3f6d8f07ebc1ec5c09fa92a464c260aeb14c08035c7c,True,True,True,True,True,True,True,,99999,99999,52396335,52396335,0,f3b7fe9
